filname, time (UTC),avg0,s0,c0,blur0,avg1,s1,c1,blur1
1581012001.jpg,2020-02-06 18:00:00,70,1.1, 35.9,-107.0,70,1.7, 33.6,-98.6
1581013801.jpg,2020-02-06 18:30:00,83,1.4, 41.5,-102.2,85,2.0, 38.9,-94.2
1581015601.jpg,2020-02-06 19:00:00,76,1.2, 35.5,-105.0,79,1.8, 36.1,-95.9
1581017401.jpg,2020-02-06 19:30:00,92,1.4, 45.0,-101.5,92,2.0, 40.8,-93.7
1581019201.jpg,2020-02-06 20:00:00,74,0.7, 34.1,-116.1,75,1.1, 33.2,-108.6
1581021001.jpg,2020-02-06 20:30:00,76,0.6, 32.2,-120.2,76,1.0, 34.1,-111.6
1581022801.jpg,2020-02-06 21:00:00,93,0.5, 40.3,-123.0,97,0.7, 44.4,-116.2
1581024601.jpg,2020-02-06 21:30:00,68,0.4, 28.4,-126.7,69,0.6, 30.2,-119.3
1581075001.jpg,2020-02-07 11:30:00,78,1.4, 36.3,-102.6,81,1.9, 37.4,-95.1
1581076801.jpg,2020-02-07 12:00:00,124,2.0, 62.7,-93.7,121,2.8, 57.5,-85.9
1581078601.jpg,2020-02-07 12:30:00,152,1.8, 71.6,-96.7,156,2.9, 67.3,-86.6
1581080401.jpg,2020-02-07 13:00:00,135,2.4, 67.7,-90.1,136,3.4, 61.8,-82.6
1581082201.jpg,2020-02-07 13:30:00,91,1.5, 46.1,-100.3,102,2.3, 48.0,-90.9
1581084001.jpg,2020-02-07 14:00:00,84,1.1, 40.4,-107.2,86,1.7, 40.6,-97.3
1581085801.jpg,2020-02-07 14:30:00,133,1.4, 59.2,-102.4,133,2.4, 58.3,-91.6
1581087601.jpg,2020-02-07 15:00:00,99,1.0, 45.5,-111.1,100,1.6, 45.6,-100.7
1581089401.jpg,2020-02-07 15:30:00,85,1.2, 41.2,-106.6,85,1.7, 40.3,-96.9
1581091201.jpg,2020-02-07 16:00:00,110,1.7, 55.8,-97.3,109,2.5, 53.0,-89.0
1581093001.jpg,2020-02-07 16:30:00,95,1.6, 49.0,-98.9,93,2.1, 45.4,-91.8
1581094801.jpg,2020-02-07 17:00:00,96,1.7, 58.1,-96.7,85,2.1, 43.2,-91.8
1581096601.jpg,2020-02-07 17:30:00,108,2.0, 58.8,-93.6,102,2.6, 49.5,-88.2
1581098401.jpg,2020-02-07 18:00:00,91,1.7, 45.6,-97.8,96,2.4, 41.7,-90.5
1581100201.jpg,2020-02-07 18:30:00,64,1.2, 29.5,-106.2,61,1.5, 25.8,-101.1
1581102001.jpg,2020-02-07 19:00:00,103,2.2, 52.3,-93.0,99,1.9, 60.3,-95.9
1581103801.jpg,2020-02-07 19:30:00,78,1.3, 45.1,-101.2,76,1.7, 38.2,-96.2
1581105601.jpg,2020-02-07 20:00:00,109,1.9, 52.9,-95.2,112,2.1, 56.1,-92.3
1581107401.jpg,2020-02-07 20:30:00,95,1.6, 47.7,-98.8,88,2.0, 35.5,-94.2
1581109201.jpg,2020-02-07 21:00:00,87,1.6, 55.1,-98.0,90,1.7, 61.4,-95.6
1581111001.jpg,2020-02-07 21:30:00,60,1.0, 22.6,-108.9,62,1.3, 35.1,-101.1
1581161401.jpg,2020-02-08 11:30:00,204,2.7, 41.6,-90.2,204,3.5, 42.6,-85.0
1581163201.jpg,2020-02-08 12:00:00,149,4.2, 62.0,-79.6,149,4.3, 59.6,-77.7
1581165001.jpg,2020-02-08 12:30:00,130,4.2, 62.5,-79.7,131,4.6, 69.1,-77.2
1581166801.jpg,2020-02-08 13:00:00,108,3.2, 51.4,-85.2,112,3.9, 64.5,-81.0
1581168601.jpg,2020-02-08 13:30:00,123,3.4, 54.2,-83.7,123,4.3, 68.6,-78.5
1581170401.jpg,2020-02-08 14:00:00,117,3.0, 49.6,-86.0,111,3.9, 59.3,-80.8
1581172201.jpg,2020-02-08 14:30:00,118,2.9, 48.4,-86.3,122,4.1, 63.7,-79.6
1581174001.jpg,2020-02-08 15:00:00,118,2.8, 46.1,-87.0,118,3.8, 60.8,-80.7
1581175801.jpg,2020-02-08 15:30:00,115,2.7, 44.8,-87.6,119,3.7, 62.3,-81.4
1581177601.jpg,2020-02-08 16:00:00,112,2.6, 45.2,-88.4,116,3.4, 60.7,-83.4
1581179401.jpg,2020-02-08 16:30:00,108,2.5, 44.5,-89.3,113,3.1, 60.4,-85.0
1581181201.jpg,2020-02-08 17:00:00,110,2.6, 48.3,-88.2,110,2.8, 60.5,-87.2
1581183001.jpg,2020-02-08 17:30:00,114,2.7, 52.6,-87.1,116,2.8, 66.6,-88.3
1581184801.jpg,2020-02-08 18:00:00,113,2.7, 56.4,-87.3,113,2.6, 69.3,-90.5
1581186601.jpg,2020-02-08 18:30:00,109,2.5, 59.7,-88.8,105,2.3, 72.0,-92.2
1581188401.jpg,2020-02-08 19:00:00,105,2.2, 61.9,-90.2,113,2.1, 73.7,-92.4
1581190201.jpg,2020-02-08 19:30:00,95,2.2, 61.0,-90.9,95,1.9, 70.5,-94.3
1581192001.jpg,2020-02-08 20:00:00,96,1.9, 64.7,-92.1,98,1.9, 62.4,-92.3
1581193801.jpg,2020-02-08 20:30:00,92,1.9, 58.6,-93.4,91,1.9, 60.6,-92.4
1581195601.jpg,2020-02-08 21:00:00,82,1.7, 51.3,-95.8,86,1.8, 54.0,-93.1
1581197401.jpg,2020-02-08 21:30:00,68,1.3, 34.5,-100.9,69,1.5, 32.2,-98.1
1581247801.jpg,2020-02-09 11:30:00,199,2.8, 45.7,-89.8,194,3.8, 48.0,-82.1
1581249601.jpg,2020-02-09 12:00:00,157,3.1, 56.2,-84.9,152,3.8, 57.7,-79.9
1581251401.jpg,2020-02-09 12:30:00,129,3.8, 59.5,-81.2,128,4.2, 61.8,-78.4
1581253201.jpg,2020-02-09 13:00:00,110,3.1, 51.3,-84.9,109,3.7, 60.2,-81.4
1581255001.jpg,2020-02-09 13:30:00,120,3.2, 50.7,-84.4,123,4.3, 64.5,-78.4
1581256801.jpg,2020-02-09 14:00:00,114,2.9, 45.1,-86.6,110,3.8, 56.3,-80.4
1581258601.jpg,2020-02-09 14:30:00,110,2.6, 42.8,-88.7,110,3.7, 54.6,-81.0
1581260401.jpg,2020-02-09 15:00:00,121,2.9, 43.6,-87.4,118,3.9, 59.3,-80.1
1581262201.jpg,2020-02-09 15:30:00,121,2.7, 40.5,-88.7,120,3.7, 57.8,-81.5
1581264001.jpg,2020-02-09 16:00:00,111,2.5, 38.5,-91.4,113,3.3, 54.6,-84.2
1581265801.jpg,2020-02-09 16:30:00,110,2.5, 39.2,-91.3,117,3.2, 58.0,-84.1
1581334201.jpg,2020-02-10 11:30:00,98,1.8, 36.6,-97.1,109,2.7, 34.7,-88.9
1581336001.jpg,2020-02-10 12:00:00,169,2.8, 58.9,-88.8,175,3.9, 47.5,-82.2
1581337801.jpg,2020-02-10 12:30:00,105,1.7, 49.2,-95.9,113,2.6, 45.4,-87.6
1581339601.jpg,2020-02-10 13:00:00,80,1.3, 36.4,-103.4,75,1.7, 28.0,-98.2
1581341401.jpg,2020-02-10 13:30:00,125,2.2, 54.2,-92.3,125,3.0, 41.0,-87.1
1581343201.jpg,2020-02-10 14:00:00,101,1.7, 40.5,-97.0,103,2.4, 31.5,-92.2
1581345001.jpg,2020-02-10 14:30:00,119,2.0, 44.1,-93.3,121,2.8, 36.4,-87.2
1581346801.jpg,2020-02-10 15:00:00,82,1.3, 35.7,-101.9,84,1.9, 28.7,-94.2
1581348601.jpg,2020-02-10 15:30:00,96,1.7, 40.1,-97.2,101,2.4, 38.0,-89.2
1581350401.jpg,2020-02-10 16:00:00,78,1.4, 28.5,-101.9,79,1.8, 24.5,-95.8
1581352201.jpg,2020-02-10 16:30:00,84,1.4, 46.5,-99.6,83,1.9, 36.1,-94.0
1581354001.jpg,2020-02-10 17:00:00,104,1.6, 53.4,-96.9,91,2.1, 30.0,-93.0
1581355801.jpg,2020-02-10 17:30:00,102,1.7, 44.4,-95.5,97,2.3, 32.5,-90.4
1581357601.jpg,2020-02-10 18:00:00,78,1.3, 37.7,-102.1,77,1.8, 26.4,-95.9
1581359401.jpg,2020-02-10 18:30:00,105,1.7, 47.3,-96.0,103,2.4, 39.1,-89.7
1581361201.jpg,2020-02-10 19:00:00,67,1.2, 22.6,-106.7,68,1.6, 20.1,-100.5
1581363001.jpg,2020-02-10 19:30:00,72,1.3, 28.7,-104.9,74,1.8, 22.7,-98.5
1581364801.jpg,2020-02-10 20:00:00,93,1.6, 42.7,-100.4,91,2.1, 29.9,-93.9
1581366601.jpg,2020-02-10 20:30:00,70,1.2, 37.4,-105.5,63,1.5, 21.9,-100.9
1581368401.jpg,2020-02-10 21:00:00,98,1.6, 55.5,-97.0,92,2.2, 35.7,-91.9
1581370201.jpg,2020-02-10 21:30:00,63,1.0, 32.6,-107.3,63,1.5, 24.3,-100.9
1581420601.jpg,2020-02-11 11:30:00,130,1.9, 60.5,-95.8,154,3.5, 58.1,-84.3
1581422401.jpg,2020-02-11 12:00:00,145,2.0, 67.9,-94.5,147,3.2, 62.4,-84.8
1581424201.jpg,2020-02-11 12:30:00,131,1.8, 65.3,-96.3,130,2.8, 59.0,-87.0
1581426001.jpg,2020-02-11 13:00:00,101,1.4, 51.4,-102.0,105,2.2, 50.4,-91.8
1581427801.jpg,2020-02-11 13:30:00,126,1.5, 65.9,-99.8,127,2.4, 63.9,-90.0
1581429601.jpg,2020-02-11 14:00:00,112,1.2, 55.5,-104.9,122,2.1, 60.3,-93.8
1581431401.jpg,2020-02-11 14:30:00,111,1.4, 56.5,-101.3,110,2.2, 51.0,-93.2
1581433201.jpg,2020-02-11 15:00:00,87,1.2, 43.5,-105.6,88,1.7, 38.8,-97.5
1581435001.jpg,2020-02-11 15:30:00,101,1.2, 49.5,-104.4,103,1.9, 46.5,-95.1
1581436801.jpg,2020-02-11 16:00:00,92,1.1, 43.9,-106.9,95,1.7, 42.1,-96.6
1581438601.jpg,2020-02-11 16:30:00,97,1.1, 46.6,-107.8,96,1.6, 43.5,-98.3
1581440401.jpg,2020-02-11 17:00:00,87,1.1, 44.4,-105.8,93,1.7, 44.6,-96.1
1581442201.jpg,2020-02-11 17:30:00,112,1.7, 58.9,-96.5,112,2.5, 48.8,-88.4
1581444001.jpg,2020-02-11 18:00:00,75,1.0, 35.3,-109.3,77,1.5, 33.7,-99.8
1581445801.jpg,2020-02-11 18:30:00,122,1.1, 58.9,-107.1,118,1.8, 56.7,-97.6
1581447601.jpg,2020-02-11 19:00:00,67,0.6, 28.6,-120.6,69,1.0, 30.4,-110.6
1581449401.jpg,2020-02-11 19:30:00,83,0.8, 37.8,-114.7,74,1.1, 33.6,-107.4
1581451201.jpg,2020-02-11 20:00:00,76,0.8, 33.8,-115.5,80,1.3, 35.0,-104.6
1581453001.jpg,2020-02-11 20:30:00,83,0.8, 40.2,-115.1,80,1.2, 39.4,-104.9
1581454801.jpg,2020-02-11 21:00:00,102,0.9, 51.1,-109.9,107,1.7, 53.4,-97.4
1581456601.jpg,2020-02-11 21:30:00,110,1.0, 61.2,-106.8,106,1.7, 51.9,-96.7
1581507001.jpg,2020-02-12 11:30:00,190,2.9, 49.1,-88.2,195,3.7, 48.9,-82.7
1581508801.jpg,2020-02-12 12:00:00,159,3.5, 54.0,-81.8,142,3.6, 56.2,-80.0
1581510601.jpg,2020-02-12 12:30:00,126,3.1, 41.9,-86.0,129,3.4, 53.6,-81.8
1581512401.jpg,2020-02-12 13:00:00,100,1.8, 60.8,-92.4,96,2.3, 47.0,-88.7
1581514201.jpg,2020-02-12 13:30:00,116,3.1, 50.8,-85.1,118,4.0, 61.6,-78.8
1581516001.jpg,2020-02-12 14:00:00,113,2.8, 46.0,-87.7,109,3.8, 55.5,-80.3
1581517801.jpg,2020-02-12 14:30:00,122,2.9, 48.8,-87.2,121,4.1, 61.8,-78.4
1581519601.jpg,2020-02-12 15:00:00,98,2.0, 45.4,-93.8,98,2.8, 48.1,-86.9
1581521401.jpg,2020-02-12 15:30:00,111,2.3, 46.9,-91.3,115,3.1, 52.1,-85.5
1581523201.jpg,2020-02-12 16:00:00,112,2.1, 59.9,-89.9,113,2.8, 51.3,-86.2
1581525001.jpg,2020-02-12 16:30:00,103,2.1, 46.4,-91.0,105,2.7, 51.0,-87.3
1581526801.jpg,2020-02-12 17:00:00,109,2.4, 46.3,-89.6,107,2.6, 51.3,-87.6
1581528601.jpg,2020-02-12 17:30:00,107,2.5, 48.6,-89.0,108,2.6, 55.1,-87.7
1581530401.jpg,2020-02-12 18:00:00,116,2.8, 59.8,-86.6,114,2.7, 66.3,-87.0
1581532201.jpg,2020-02-12 18:30:00,103,2.4, 59.7,-88.5,103,2.3, 65.1,-89.9
1581534001.jpg,2020-02-12 19:00:00,85,1.6, 53.6,-94.8,82,1.6, 49.3,-93.7
1581535801.jpg,2020-02-12 19:30:00,84,1.5, 40.1,-98.0,85,1.9, 36.5,-92.3
1581537601.jpg,2020-02-12 20:00:00,87,1.5, 38.2,-97.5,92,2.0, 37.9,-91.0
1581539401.jpg,2020-02-12 20:30:00,88,1.6, 43.2,-96.8,88,1.8, 41.3,-94.1
1581541201.jpg,2020-02-12 21:00:00,73,1.3, 32.5,-102.1,75,1.6, 27.6,-98.6
1581543001.jpg,2020-02-12 21:30:00,66,1.1, 28.7,-106.0,68,1.5, 23.8,-101.1
1581593401.jpg,2020-02-13 11:30:00,75,1.0, 37.3,-110.1,79,1.3, 38.5,-102.4
1581595201.jpg,2020-02-13 12:00:00,166,2.3, 72.6,-92.0,180,3.3, 64.1,-82.6
1581597001.jpg,2020-02-13 12:30:00,132,2.3, 63.9,-90.6,132,3.1, 54.2,-84.8
1581598801.jpg,2020-02-13 13:00:00,116,2.2, 53.1,-91.0,107,2.3, 42.2,-90.7
1581600601.jpg,2020-02-13 13:30:00,89,1.5, 43.3,-97.9,88,1.7, 35.9,-97.0
1581602401.jpg,2020-02-13 14:00:00,79,1.0, 36.9,-109.4,79,1.1, 31.6,-105.1
1581604201.jpg,2020-02-13 14:30:00,124,2.1, 59.9,-93.6,121,2.0, 47.8,-93.0
1581606001.jpg,2020-02-13 15:00:00,78,1.5, 37.0,-101.4,79,1.9, 31.8,-94.6
1581607801.jpg,2020-02-13 15:30:00,113,2.1, 62.1,-93.4,111,3.1, 49.9,-85.0
1581609601.jpg,2020-02-13 16:00:00,76,1.5, 36.7,-101.8,77,2.0, 30.6,-94.3
1581611401.jpg,2020-02-13 16:30:00,81,1.5, 39.4,-100.5,81,2.1, 33.7,-93.5
1581613201.jpg,2020-02-13 17:00:00,84,1.4, 40.4,-101.2,81,2.0, 33.5,-93.8
1581615001.jpg,2020-02-13 17:30:00,81,1.3, 48.4,-102.9,81,1.9, 46.5,-93.7
1581616801.jpg,2020-02-13 18:00:00,89,1.6, 41.5,-99.3,86,2.3, 33.3,-91.3
1581618601.jpg,2020-02-13 18:30:00,82,1.5, 42.1,-100.8,83,2.1, 34.3,-93.0
1581620401.jpg,2020-02-13 19:00:00,92,1.1, 43.7,-106.2,90,2.2, 37.3,-91.6
1581622201.jpg,2020-02-13 19:30:00,119,1.6, 60.0,-98.1,121,2.9, 50.6,-85.7
1581624001.jpg,2020-02-13 20:00:00,86,1.1, 49.7,-105.0,82,2.0, 39.8,-93.4
1581625801.jpg,2020-02-13 20:30:00,109,1.5, 53.1,-100.3,119,3.0, 53.0,-84.4
1581627601.jpg,2020-02-13 21:00:00,118,1.7, 69.2,-95.6,118,3.0, 51.7,-84.7
1581629401.jpg,2020-02-13 21:30:00,72,1.1, 36.2,-106.9,68,1.7, 28.0,-97.2
1581679801.jpg,2020-02-14 11:30:00,188,2.9, 52.1,-89.1,194,3.9, 43.5,-83.2
1581681601.jpg,2020-02-14 12:00:00,115,1.9, 62.0,-93.0,124,2.9, 53.8,-84.5
1581683401.jpg,2020-02-14 12:30:00,130,1.7, 61.8,-94.7,131,2.4, 49.8,-88.6
1581685201.jpg,2020-02-14 13:00:00,94,1.0, 64.2,-103.4,85,1.2, 47.8,-101.2
1581687001.jpg,2020-02-14 13:30:00,126,1.1, 60.1,-102.6,129,1.5, 47.2,-98.2
1581688801.jpg,2020-02-14 14:00:00,99,0.7, 60.1,-111.4,89,0.8, 38.8,-110.7
1581690601.jpg,2020-02-14 14:30:00,168,0.8, 40.8,-113.0,143,0.9, 48.2,-107.6
1581692401.jpg,2020-02-14 15:00:00,117,1.2, 29.1,-105.7,117,1.8, 42.0,-95.8
1581694201.jpg,2020-02-14 15:30:00,119,1.3, 30.2,-105.0,120,1.8, 43.5,-96.5
1581696001.jpg,2020-02-14 16:00:00,118,1.3, 32.1,-104.3,116,1.8, 43.5,-96.6
1581697801.jpg,2020-02-14 16:30:00,114,1.3, 31.7,-105.2,118,1.7, 45.1,-97.9
1581699601.jpg,2020-02-14 17:00:00,105,1.1, 32.0,-107.2,106,1.3, 40.6,-103.4
1581701401.jpg,2020-02-14 17:30:00,115,1.4, 39.0,-103.1,114,1.5, 51.4,-101.7
1581703201.jpg,2020-02-14 18:00:00,109,1.3, 37.6,-103.9,112,1.3, 50.4,-104.3
1581705001.jpg,2020-02-14 18:30:00,112,1.3, 42.7,-103.4,112,1.2, 54.4,-105.8
1581706801.jpg,2020-02-14 19:00:00,122,1.3, 52.4,-101.4,123,1.3, 64.7,-104.3
1581708601.jpg,2020-02-14 19:30:00,117,1.1, 47.6,-106.1,121,1.1, 56.6,-106.6
1581710401.jpg,2020-02-14 20:00:00,106,1.0, 44.4,-106.5,105,1.1, 50.2,-106.6
1581712201.jpg,2020-02-14 20:30:00,97,1.0, 47.6,-106.7,97,1.0, 56.0,-107.3
1581714001.jpg,2020-02-14 21:00:00,79,0.8, 40.2,-111.6,85,0.9, 47.0,-109.8
1581715801.jpg,2020-02-14 21:30:00,75,0.7, 37.8,-114.2,71,0.8, 30.0,-113.8
1581766201.jpg,2020-02-15 11:30:00,205,1.0, 32.5,-109.0,199,1.3, 34.0,-102.5
1581768001.jpg,2020-02-15 12:00:00,145,1.0, 43.2,-107.6,132,1.3, 31.8,-103.8
1581769801.jpg,2020-02-15 12:30:00,132,1.5, 26.3,-101.4,136,1.9, 40.0,-95.5
1581771601.jpg,2020-02-15 13:00:00,98,1.3, 20.9,-105.4,99,1.8, 35.0,-96.5
1581773401.jpg,2020-02-15 13:30:00,123,1.6, 28.5,-100.2,122,2.3, 43.3,-91.0
1581775201.jpg,2020-02-15 14:00:00,110,1.4, 25.8,-103.4,107,2.0, 36.1,-94.2
1581777001.jpg,2020-02-15 14:30:00,122,1.5, 29.9,-101.6,120,2.2, 41.0,-92.1
1581778801.jpg,2020-02-15 15:00:00,118,1.4, 29.3,-102.1,114,2.1, 39.2,-93.1
1581780601.jpg,2020-02-15 15:30:00,118,1.4, 29.9,-101.9,115,2.1, 40.2,-93.8
1581782401.jpg,2020-02-15 16:00:00,119,1.4, 31.3,-102.9,120,2.0, 43.0,-94.4
1581784201.jpg,2020-02-15 16:30:00,118,1.4, 32.6,-102.6,121,2.0, 45.1,-94.4
1581786001.jpg,2020-02-15 17:00:00,114,1.4, 33.7,-102.4,119,1.8, 46.8,-95.9
1581787801.jpg,2020-02-15 17:30:00,109,1.3, 34.7,-103.4,118,1.7, 49.0,-97.4
1581789601.jpg,2020-02-15 18:00:00,112,1.4, 39.5,-102.0,116,1.6, 52.3,-98.4
1581791401.jpg,2020-02-15 18:30:00,103,1.3, 39.5,-103.4,108,1.4, 53.1,-101.4
1581793201.jpg,2020-02-15 19:00:00,102,1.2, 42.5,-103.7,113,1.4, 61.9,-101.5
1581795001.jpg,2020-02-15 19:30:00,90,1.1, 40.4,-105.0,101,1.2, 58.9,-104.7
1581852601.jpg,2020-02-16 11:30:00,183,1.2, 38.0,-105.5,190,1.9, 36.1,-95.8
1581854401.jpg,2020-02-16 12:00:00,141,1.1, 33.3,-106.9,145,1.7, 33.3,-97.2
1581856201.jpg,2020-02-16 12:30:00,129,1.0, 31.7,-109.1,127,1.5, 29.8,-100.7
1581858001.jpg,2020-02-16 13:00:00,99,0.8, 23.5,-114.6,99,1.2, 22.3,-105.7
1581859801.jpg,2020-02-16 13:30:00,135,1.1, 34.8,-106.9,133,1.6, 35.6,-97.9
1581861601.jpg,2020-02-16 14:00:00,92,0.8, 21.6,-113.6,95,1.3, 25.8,-103.0
1581863401.jpg,2020-02-16 14:30:00,126,1.3, 26.2,-104.9,125,2.0, 38.5,-93.6
1581865201.jpg,2020-02-16 15:00:00,106,1.1, 21.6,-109.0,106,1.7, 31.9,-97.8
1581867001.jpg,2020-02-16 15:30:00,109,1.1, 22.7,-108.7,106,1.6, 32.0,-98.7
1581868801.jpg,2020-02-16 16:00:00,81,0.7, 21.7,-115.8,82,1.0, 24.0,-106.9
1581870601.jpg,2020-02-16 16:30:00,105,1.1, 25.8,-109.3,111,1.5, 32.5,-99.9
1581872401.jpg,2020-02-16 17:00:00,100,0.9, 22.9,-111.7,103,1.3, 26.9,-102.0
1581874201.jpg,2020-02-16 17:30:00,84,0.8, 19.2,-115.4,89,1.2, 21.7,-105.4
1581876001.jpg,2020-02-16 18:00:00,74,0.7, 17.1,-118.0,77,1.1, 17.7,-108.3
1581877801.jpg,2020-02-16 18:30:00,103,0.9, 28.3,-110.8,91,1.2, 21.8,-104.5
1581879601.jpg,2020-02-16 19:00:00,88,0.8, 22.9,-115.9,93,1.2, 22.4,-105.4
1581881401.jpg,2020-02-16 19:30:00,91,0.8, 23.1,-116.1,100,1.2, 23.9,-105.7
1581883201.jpg,2020-02-16 20:00:00,72,0.6, 17.7,-120.4,72,0.9, 16.7,-112.6
1581885001.jpg,2020-02-16 20:30:00,78,0.6, 21.5,-119.7,75,0.9, 17.1,-112.4
1581886801.jpg,2020-02-16 21:00:00,79,0.6, 25.1,-120.1,78,0.9, 20.1,-112.4
1581888601.jpg,2020-02-16 21:30:00,72,0.5, 24.9,-122.8,70,0.8, 18.4,-115.0
1581939001.jpg,2020-02-17 11:30:00,186,0.6, 42.3,-117.0,178,0.7, 48.6,-111.6
1581940801.jpg,2020-02-17 12:00:00,90,0.5, 35.8,-122.6,96,0.6, 47.2,-115.1
1581942601.jpg,2020-02-17 12:30:00,115,0.5, 49.5,-117.3,116,0.6, 48.5,-113.2
1581944401.jpg,2020-02-17 13:00:00,104,0.5, 24.7,-120.8,102,1.1, 33.9,-104.8
1581946201.jpg,2020-02-17 13:30:00,125,1.7, 33.1,-99.0,126,2.2, 42.3,-92.0
1581948001.jpg,2020-02-17 14:00:00,107,1.4, 27.1,-103.4,100,1.8, 33.2,-97.5
1581949801.jpg,2020-02-17 14:30:00,119,1.5, 29.7,-102.5,114,1.9, 38.1,-95.7
1581951601.jpg,2020-02-17 15:00:00,113,1.4, 27.7,-104.0,115,1.9, 38.0,-96.2
1581953401.jpg,2020-02-17 15:30:00,118,1.5, 29.0,-103.0,117,1.9, 39.5,-96.3
1581955201.jpg,2020-02-17 16:00:00,114,1.5, 30.3,-102.7,120,1.9, 42.3,-95.0
1581957001.jpg,2020-02-17 16:30:00,112,1.4, 30.4,-103.1,120,1.8, 43.2,-96.1
1581958801.jpg,2020-02-17 17:00:00,111,1.4, 31.9,-102.5,120,1.7, 45.1,-97.1
1581960601.jpg,2020-02-17 17:30:00,106,1.4, 32.7,-102.6,116,1.6, 45.7,-98.1
1581962401.jpg,2020-02-17 18:00:00,106,1.4, 35.2,-102.5,118,1.5, 49.1,-99.1
1581964201.jpg,2020-02-17 18:30:00,98,1.3, 35.1,-104.0,110,1.4, 49.5,-101.6
1581966001.jpg,2020-02-17 19:00:00,97,1.2, 37.6,-104.4,105,1.3, 51.0,-103.5
1581967801.jpg,2020-02-17 19:30:00,87,1.1, 35.2,-107.0,93,1.1, 47.6,-107.0
1581969601.jpg,2020-02-17 20:00:00,92,1.1, 40.6,-105.3,98,1.1, 54.0,-105.4
1581971401.jpg,2020-02-17 20:30:00,77,0.9, 36.8,-110.1,77,0.8, 42.7,-111.1
1581973201.jpg,2020-02-17 21:00:00,87,1.0, 46.7,-107.1,91,1.0, 52.6,-106.7
1581975001.jpg,2020-02-17 21:30:00,72,0.8, 40.1,-111.7,73,0.8, 41.8,-110.0
1582025401.jpg,2020-02-18 11:30:00,177,1.4, 42.6,-100.5,182,1.8, 42.2,-95.1
1582027201.jpg,2020-02-18 12:00:00,126,1.2, 42.3,-103.1,120,1.4, 39.8,-99.0
1582029001.jpg,2020-02-18 12:30:00,140,1.4, 34.6,-101.0,140,1.6, 34.5,-96.8
1582030801.jpg,2020-02-18 13:00:00,79,0.8, 26.4,-112.9,78,1.0, 24.0,-108.6
1582032601.jpg,2020-02-18 13:30:00,84,0.8, 22.9,-111.9,82,1.0, 21.1,-108.3
1582034401.jpg,2020-02-18 14:00:00,83,0.8, 24.8,-112.3,88,1.1, 22.3,-107.2
1582036201.jpg,2020-02-18 14:30:00,92,2.1, 32.6,-94.1,86,2.2, 26.2,-93.6
1582038001.jpg,2020-02-18 15:00:00,105,2.2, 37.3,-93.4,110,2.9, 35.0,-88.9
1582039801.jpg,2020-02-18 15:30:00,95,2.0, 34.0,-96.1,99,2.6, 32.2,-90.7
1582041601.jpg,2020-02-18 16:00:00,76,1.5, 27.9,-101.6,79,2.0, 25.0,-94.9
1582043401.jpg,2020-02-18 16:30:00,75,1.5, 32.2,-100.6,74,2.0, 25.8,-94.4
1582045201.jpg,2020-02-18 17:00:00,90,1.8, 33.7,-96.8,89,2.3, 28.7,-91.3
1582047001.jpg,2020-02-18 17:30:00,83,1.6, 30.7,-99.6,83,2.1, 25.9,-94.1
1582048801.jpg,2020-02-18 18:00:00,80,1.6, 29.0,-100.1,78,2.0, 25.2,-95.1
1582050601.jpg,2020-02-18 18:30:00,89,1.7, 34.3,-98.0,87,2.2, 27.7,-93.3
1582052401.jpg,2020-02-18 19:00:00,83,1.5, 42.8,-100.5,79,1.9, 31.6,-95.6
1582054201.jpg,2020-02-18 19:30:00,95,1.9, 40.4,-96.4,95,2.5, 35.7,-90.5
1582056001.jpg,2020-02-18 20:00:00,113,2.1, 56.8,-93.3,104,2.5, 42.1,-89.7
1582057801.jpg,2020-02-18 20:30:00,118,2.3, 54.3,-92.5,118,3.0, 46.3,-86.6
1582059601.jpg,2020-02-18 21:00:00,56,1.1, 24.2,-109.0,57,1.4, 23.8,-103.3
1582061401.jpg,2020-02-18 21:30:00,74,1.5, 32.0,-101.9,76,1.9, 32.0,-96.3
1582111801.jpg,2020-02-19 11:30:00,172,3.0, 62.1,-87.8,178,4.0, 51.9,-82.0
1582113601.jpg,2020-02-19 12:00:00,142,2.7, 60.1,-87.4,138,3.4, 49.5,-82.6
1582115401.jpg,2020-02-19 12:30:00,126,2.3, 61.9,-88.2,128,3.2, 48.7,-83.5
1582117201.jpg,2020-02-19 13:00:00,116,2.0, 63.5,-90.3,105,2.5, 45.7,-87.6
1582119001.jpg,2020-02-19 13:30:00,146,2.7, 57.9,-86.6,144,3.5, 50.6,-81.7
1582120801.jpg,2020-02-19 14:00:00,86,1.9, 36.3,-95.0,81,2.4, 33.4,-90.2
1582122601.jpg,2020-02-19 14:30:00,113,2.8, 45.6,-87.7,113,4.1, 57.1,-80.1
1582124401.jpg,2020-02-19 15:00:00,117,2.9, 47.0,-87.3,120,4.1, 57.7,-80.2
1582126201.jpg,2020-02-19 15:30:00,117,2.9, 45.3,-88.0,119,3.9, 56.7,-81.6
1582128001.jpg,2020-02-19 16:00:00,113,2.8, 43.2,-89.3,118,3.7, 56.1,-82.5
1582129801.jpg,2020-02-19 16:30:00,114,2.8, 45.6,-89.5,115,3.4, 54.5,-84.5
1582131601.jpg,2020-02-19 17:00:00,112,2.7, 47.4,-88.7,114,3.1, 55.8,-85.6
